RecordId,Name,PhdEntityType,TagNo,Active,Description,ParentTag,ClassTag,TagUnits,Tolerance,ToleranceType,Collection,DemandCalculation,ManualInput,PutDownload,DataStore,RangeChkDisable,DataEdit,ArchiveResample,EPKSExceptionTag,FileStream,SourceTag,SourceTagUnits,ScanFrequency,SourceDeadband,HighExtreme,LowExtreme,Quantum,HighHighLimit,HighLimit,LowLimit,LowLowLimit,HighHighEnable,HighEnable,LowEnable,LowLowEnable,SmoothingConstant,CompressionToleranceFactor,MinimumCompressionTolerance,GrossErrorSigmaLimit,GrossErrorSamples,NoiseGateLevel,PercentRecordFill,SpecQueueSize,ExtrapolationDamping,ResampleMethod,SourceTagIndexA,SourceTagIndexB,SourceTagIndexC,SourceTagIndexD,InterpolationMethod,UserDefined1,UserDefined2,ScanTimeStampUnit,TimeStamp,ExtendedSourceTag,Asset,Item,Function,RuleName,SynchronizationEnable,DigitalEnumEnable,DigitalEnumeration,MachineName,CollectorName,SourceSystem,SourceTagType,SourceTagAttribute,SourceName,CompressionSetting,VirtualTagCalculation
265,ED700.AUTOMANA.OP,T,265,TRUE,TIME LOW LEVEL,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,ED700.AUTOMANA.OP,75-00,/Assets/T-plant/75-00/ED700,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,ED700.AUTOMANA.OP,-1,
266,ED922.AUTOMANA.OP,T,266,TRUE,TEMP OIL GEAR BOX,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,ED922.AUTOMANA.OP,75-00,/Assets/T-plant/75-00/ED922,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,ED922.AUTOMANA.OP,-1,
267,PROSENTVEIEBÅND.AUTOMANA.OP,T,267,TRUE,,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,PROSENTVEIEBÅND.AUTOMANA.OP,75-54,/Assets/T-plant/75-54/ProsentVeiebånd,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,PROSENTVEIEBÅND.AUTOMANA.OP,-1,
268,ED666.AUTOMANA.OP,T,268,TRUE,TIME LOW LEVEL,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,ED666.AUTOMANA.OP,75-00,/Assets/T-plant/75-00/ED666,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,ED666.AUTOMANA.OP,-1,
269,7563HCV005.AUTOMANA.OP,T,269,TRUE,Ventil under fluid bed,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7563HCV005.AUTOMANA.OP,75-63,/Assets/T-plant/75-63/7563HCV005,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7563HCV005.AUTOMANA.OP,-1,
270,7549SC104_SP.AUTOMANA.OP,T,270,TRUE,Pådrag/ hastighet veiebånd,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549SC104_SP.AUTOMANA.OP,75-49,/Assets/T-plant/75-49/7549SC104_SP,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549SC104_SP.AUTOMANA.OP,-1,
271,7549WI106.DACA.PV,T,271,TRUE,Veiebånd etter silo,EXP_PARENT,FALSE,Kg,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,3000,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549WI106.DACA.PV,75-49,/Assets/T-plant/75-49/7549WI106,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549WI106.DACA.PV,-1,
272,7549M01.DACA.PV,T,272,TRUE,Process value - M01 - Speed dryer drive,EXP_PARENT,FALSE,RPM,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,300,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549M01.DACA.PV,75-49,/Assets/T-plant/75-49/7549M01,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549M01.DACA.PV,-1,
273,7549TI302.DACA.PV,T,273,TRUE,PV - TIA302 - Product temperature dryer,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,300,-50,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549TI302.DACA.PV,75-49,/Assets/T-plant/75-49/7549TI302,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549TI302.DACA.PV,-1,
274,7549TI305.DACA.PV,T,274,TRUE,PV - TIA305 - Product temperature cooler,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,200,-50,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549TI305.DACA.PV,75-49,/Assets/T-plant/75-49/7549TI305,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549TI305.DACA.PV,-1,
275,7549TIC101.DACA.PV,T,275,TRUE,PV - TICA101 - Supply air temperatur,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,300,-50,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549TIC101.DACA.PV,75-49,/Assets/T-plant/75-49/7549TIC101,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549TIC101.DACA.PV,-1,
276,7549TIC104.DACA.PV,T,276,TRUE,PV - TICA104 - Supply air temperatur cooler,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,300,-50,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549TIC104.DACA.PV,75-49,/Assets/T-plant/75-49/7549TIC104,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549TIC104.DACA.PV,-1,
277,7549TIC105.DACA.PV,T,277,TRUE,PV - TICA105 - Supply air temperatur cooler,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,300,-50,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549TIC105.DACA.PV,75-49,/Assets/T-plant/75-49/7549TIC105,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549TIC105.DACA.PV,-1,
278,7549TIC208.DACA.PV,T,278,TRUE,PV - TICA208 - Exhaust temperature dryer,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,300,-50,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549TIC208.DACA.PV,75-49,/Assets/T-plant/75-49/7549TIC208,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549TIC208.DACA.PV,-1,
279,7549PIC208.DACA.PV,T,279,TRUE,PV - PIC208 - Sub pressure dryer,EXP_PARENT,FALSE,mBar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,5,-10,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549PIC208.DACA.PV,75-49,/Assets/T-plant/75-49/7549PIC208,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549PIC208.DACA.PV,-1,
280,7549TIC208A.DACA.PV,T,280,TRUE,PV - V03 - Position exhause valve,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549TIC208A.DACA.PV,75-49,/Assets/T-plant/75-49/7549TIC208A,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549TIC208A.DACA.PV,-1,
281,7549V15.DACA.PV,T,281,TRUE,PV - V15 - Position steam valve,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549V15.DACA.PV,75-49,/Assets/T-plant/75-49/7549V15,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549V15.DACA.PV,-1,
282,7549V19.DACA.PV,T,282,TRUE,PV - V19 - Position chilled water valve,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549V19.DACA.PV,75-49,/Assets/T-plant/75-49/7549V19,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549V19.DACA.PV,-1,
283,7549V21.DACA.PV,T,283,TRUE,PV - V21 - Position hot water valve,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549V21.DACA.PV,75-49,/Assets/T-plant/75-49/7549V21,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549V21.DACA.PV,-1,
284,7549NFB100A.DACA.PV,T,284,TRUE,Info - HMI - Dryer status,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549NFB100A.DACA.PV,75-49,/Assets/T-plant/75-49/7549NFB100A,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549NFB100A.DACA.PV,-1,
285,7549NFB100B.DACA.PV,T,285,TRUE,Info - HMI - Failure status,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549NFB100B.DACA.PV,75-49,/Assets/T-plant/75-49/7549NFB100B,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549NFB100B.DACA.PV,-1,
286,7549NFB100C.DACA.PV,T,286,TRUE,Info - HMI - Installation status,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549NFB100C.DACA.PV,75-49,/Assets/T-plant/75-49/7549NFB100C,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549NFB100C.DACA.PV,-1,
287,7549NFB100D.DACA.PV,T,287,TRUE,Info - HMI - Production status,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549NFB100D.DACA.PV,75-49,/Assets/T-plant/75-49/7549NFB100D,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549NFB100D.DACA.PV,-1,
288,7549SC302_SP.AUTOMANA.OP,T,288,TRUE,Pådrag/ hastighet,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7549SC302_SP.AUTOMANA.OP,75-49,/Assets/T-plant/75-49/7549SC302_SP,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7549SC302_SP.AUTOMANA.OP,-1,
289,7518FIC050.PIDA.OP,T,289,TRUE,Matepumpe 2 regulator,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,1,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7518FIC050.PIDA.OP,75-18,/Assets/T-plant/75-18/7518FIC050,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7518FIC050.PIDA.OP,-1,
290,7518FIC050.PIDA.SP,T,290,TRUE,Matepumpe 2 regulator,EXP_PARENT,FALSE,kg/t,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,2500,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7518FIC050.PIDA.SP,75-18,/Assets/T-plant/75-18/7518FIC050,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7518FIC050.PIDA.SP,-1,
291,7518FIC050.DACA.PV,T,291,TRUE,Matepumpe 2 regulator,EXP_PARENT,FALSE,Kg/t,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,1,,2500,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7518FIC050.DACA.PV,75-18,/Assets/T-plant/75-18/7518FIC050,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7518FIC050.DACA.PV,-1,
292,7555WI002.DACA.PV,T,292,TRUE,Mengde storsekk,EXP_PARENT,FALSE,Kg,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,1500,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7555WI002.DACA.PV,75-55,/Assets/T-plant/75-55/7555WI002,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7555WI002.DACA.PV,-1,
293,7512ST040.DACA.PV,T,293,TRUE,Turtall flakervals,EXP_PARENT,FALSE,rpm,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,7.5,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7512ST040.DACA.PV,75-12,/Assets/T-plant/75-12/7512ST040,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7512ST040.DACA.PV,-1,
294,7512ST041.DACA.PV,T,294,TRUE,Turtall applikatorvals,EXP_PARENT,FALSE,rpm,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,9.5,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7512ST041.DACA.PV,75-12,/Assets/T-plant/75-12/7512ST041,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7512ST041.DACA.PV,-1,
295,7512TI014.DACA.PV,T,295,TRUE,Temperatur kjølekrets,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7512TI014.DACA.PV,75-12,/Assets/T-plant/75-12/7512TI014,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7512TI014.DACA.PV,-1,
296,7512TI036.DACA.PV,T,296,TRUE,Temperatur kjølekrets bunn inndamper,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7512TI036.DACA.PV,75-12,/Assets/T-plant/75-12/7512TI036,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7512TI036.DACA.PV,-1,
297,7512TIC015.PIDA.OP,T,297,TRUE,Temperatur motor inndamper,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7512TIC015.PIDA.OP,75-12,/Assets/T-plant/75-12/7512TIC015,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7512TIC015.PIDA.OP,-1,
298,7512TIC015.PIDA.SP,T,298,TRUE,Temperatur motor inndamper,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,160,-40,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7512TIC015.PIDA.SP,75-12,/Assets/T-plant/75-12/7512TIC015,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7512TIC015.PIDA.SP,-1,
299,7512TIC015.DACA.PV,T,299,TRUE,Temperatur motor inndamper,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,160,-40,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7512TIC015.DACA.PV,75-12,/Assets/T-plant/75-12/7512TIC015,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7512TIC015.DACA.PV,-1,
300,7512TIC300.DACA.PV,T,300,TRUE,TEMP_TURBOFLOW  _2,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7512TIC300.DACA.PV,75-12,/Assets/T-plant/75-12/7512TIC300,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7512TIC300.DACA.PV,-1,
301,7512TIC300_SP0.AUTOMANA.OP,T,301,TRUE,TEMP_TBF2_OFF    STP når ekstruder er i stans,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7512TIC300_SP0.AUTOMANA.OP,75-12,/Assets/T-plant/75-12/7512TIC300_SP0,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7512TIC300_SP0.AUTOMANA.OP,-1,
302,7512TIC300_SP1.AUTOMANA.OP,T,302,TRUE,TEMP_TBF2_ON      STP når ekstruder er i drift,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7512TIC300_SP1.AUTOMANA.OP,75-12,/Assets/T-plant/75-12/7512TIC300_SP1,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7512TIC300_SP1.AUTOMANA.OP,-1,
303,7512TIC301.DACA.PV,T,303,TRUE,TEMP_TURBOFLOW  _1,EXP_PARENT,FALSE,,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7512TIC301.DACA.PV,75-12,/Assets/T-plant/75-12/7512TIC301,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7512TIC301.DACA.PV,-1,
304,7535FIC002.DACA.PV,T,304,TRUE,"Sulfatmengde_Netto, Kg/time utmating fra silo",EXP_PARENT,FALSE,Kg/t,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,1,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7535FIC002.DACA.PV,75-35,/Assets/T-plant/75-35/7535FIC002,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7535FIC002.DACA.PV,-1,
305,7520GT007.DACA.PV,T,305,TRUE,Temp reg glykolkrets flaker ventil,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7520GT007.DACA.PV,75-20,/Assets/T-plant/75-20/7520GT007,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7520GT007.DACA.PV,-1,
306,7563GT005.DACA.PV,T,306,TRUE,Tilbakemeld. ventil under fluid bed,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7563GT005.DACA.PV,75-63,/Assets/T-plant/75-63/7563GT005,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7563GT005.DACA.PV,-1,
307,7512GT015.DACA.PV,T,307,TRUE,Temperatur kjølekretse inndamper topp,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,7512GT015.DACA.PV,75-12,/Assets/T-plant/75-12/7512GT015,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,7512GT015.DACA.PV,-1,
308,4034LI424.DACA.PV,T,308,TRUE,Nivå settleringstank H2SO4,EXP_PARENT,FALSE,m3,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,5.67,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4034LI424.DACA.PV,40-34,/Assets/S-plant/40-34/4034LI424,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4034LI424.DACA.PV,-1,
